Group,Intention,Freq,N,SurveyName,Country,StartYear
"Infecund, Menopausal",Use Later,0.087514425,1738,MVIR71FL.DTA,Maldives,2016
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.737233781,1502,MVIR71FL.DTA,Maldives,2016
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.116815505,1502,MVIR71FL.DTA,Maldives,2016
"Married, Does Not Want Child within 2 Years",Use Later,0.145950714,1502,MVIR71FL.DTA,Maldives,2016
"Married, Wants Child within 2 Years",Does Not Intend,0.769026592,452,MVIR71FL.DTA,Maldives,2016
"Married, Wants Child within 2 Years",Unsure About Use,0.086595518,452,MVIR71FL.DTA,Maldives,2016
"Married, Wants Child within 2 Years",Use Later,0.14437789,452,MVIR71FL.DTA,Maldives,2016
"Not Married, Not Sexually Active",Does Not Intend,0.467007961,1708,MVIR71FL.DTA,Maldives,2016
"Not Married, Not Sexually Active",Unsure About Use,0.299664728,1708,MVIR71FL.DTA,Maldives,2016
"Not Married, Not Sexually Active",Use Later,0.233327311,1708,MVIR71FL.DTA,Maldives,2016
"Not Married, Sexually Active",Does Not Intend,0.500870853,75,MVIR71FL.DTA,Maldives,2016
"Not Married, Sexually Active",Unsure About Use,0.241209896,75,MVIR71FL.DTA,Maldives,2016
"Not Married, Sexually Active",Use Later,0.257919251,75,MVIR71FL.DTA,Maldives,2016
All Never Users,Does Not Intend,0.518949744,7666,MLIR7HFL.DTA,Mali,2018
All Never Users,Unsure About Use,0.13173433,7666,MLIR7HFL.DTA,Mali,2018
All Never Users,Use Later,0.349315926,7666,MLIR7HFL.DTA,Mali,2018
"Infecund, Menopausal",Does Not Intend,0.83271745,1616,MLIR7HFL.DTA,Mali,2018
"Infecund, Menopausal",Unsure About Use,0.051895405,1616,MLIR7HFL.DTA,Mali,2018
"Infecund, Menopausal",Use Later,0.115387146,1616,MLIR7HFL.DTA,Mali,2018
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.442030321,2572,MLIR7HFL.DTA,Mali,2018
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.140497075,2572,MLIR7HFL.DTA,Mali,2018
"Married, Does Not Want Child within 2 Years",Use Later,0.417472605,2572,MLIR7HFL.DTA,Mali,2018
"Married, Wants Child within 2 Years",Does Not Intend,0.596377357,1820,MLIR7HFL.DTA,Mali,2018
"Married, Wants Child within 2 Years",Unsure About Use,0.114798895,1820,MLIR7HFL.DTA,Mali,2018
"Married, Wants Child within 2 Years",Use Later,0.288823748,1820,MLIR7HFL.DTA,Mali,2018
"Not Married, Not Sexually Active",Does Not Intend,0.279387184,1464,MLIR7HFL.DTA,Mali,2018
"Not Married, Not Sexually Active",Unsure About Use,0.222728671,1464,MLIR7HFL.DTA,Mali,2018
"Not Married, Not Sexually Active",Use Later,0.497884145,1464,MLIR7HFL.DTA,Mali,2018
"Not Married, Sexually Active",Does Not Intend,0.188011968,194,MLIR7HFL.DTA,Mali,2018
"Not Married, Sexually Active",Unsure About Use,0.15334165,194,MLIR7HFL.DTA,Mali,2018
"Not Married, Sexually Active",Use Later,0.658646382,194,MLIR7HFL.DTA,Mali,2018
All Never Users,Does Not Intend,0.569175831,8263,MLIR6AFL.DTA,Mali,2012
All Never Users,Unsure About Use,0.169561315,8263,MLIR6AFL.DTA,Mali,2012
All Never Users,Use Later,0.261262854,8263,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",Does Not Intend,0.826275859,1609,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",Unsure About Use,0.092404886,1609,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",Use Later,0.081319255,1609,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.507872502,3335,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.174362635,3335,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.317764863,3335,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.596953498,2013,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.169096454,2013,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",Use Later,0.233950048,2013,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",Does Not Intend,0.370324005,1146,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",Unsure About Use,0.27514605,1146,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",Use Later,0.354529945,1146,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",Does Not Intend,0.252918768,160,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",Unsure About Use,0.15101226,160,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",Use Later,0.596068972,160,MLIR6AFL.DTA,Mali,2012
All Never Users,Does Not Intend,0.610692855,12355,MRIR71FL.DTA,Mauritania,2019
All Never Users,Unsure About Use,0.185385169,12355,MRIR71FL.DTA,Mauritania,2019
All Never Users,Use Later,0.203921975,12355,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",Does Not Intend,0.840576742,1802,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",Unsure About Use,0.089158265,1802,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",Use Later,0.070264993,1802,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.692025096,3234,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.143095044,3234,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",Use Later,0.16487986,3234,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",Does Not Intend,0.685440558,1691,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",Unsure About Use,0.15464864,1691,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",Use Later,0.159910802,1691,MRIR71FL.DTA,Mauritania,2019
"Not Married, Not Sexually Active",Does Not Intend,0.461421606,5453,MRIR71FL.DTA,Mauritania,2019
"Not Married, Not Sexually Active",Unsure About Use,0.254287494,5453,MRIR71FL.DTA,Mauritania,2019
"Not Married, Not Sexually Active",Use Later,0.2842909,5453,MRIR71FL.DTA,Mauritania,2019
"Not Married, Sexually Active",Does Not Intend,0.59455881,175,MRIR71FL.DTA,Mauritania,2019
"Not Married, Sexually Active",Unsure About Use,0.146793387,175,MRIR71FL.DTA,Mauritania,2019
"Not Married, Sexually Active",Use Later,0.258647803,175,MRIR71FL.DTA,Mauritania,2019
All Never Users,Does Not Intend,0.534063912,9336,MZIR62FL.DTA,Mozambique,2011
All Never Users,Unsure About Use,0.084371324,9336,MZIR62FL.DTA,Mozambique,2011
All Never Users,Use Later,0.381564764,9336,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",Does Not Intend,0.820093704,1895,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",Unsure About Use,0.034180349,1895,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",Use Later,0.145725947,1895,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.407587065,2943,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.086716489,2943,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",Use Later,0.505696445,2943,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",Does Not Intend,0.563409808,1669,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",Unsure About Use,0.098912104,1669,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",Use Later,0.337678088,1669,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",Does Not Intend,0.479052222,1836,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",Unsure About Use,0.113675382,1836,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",Use Later,0.407272396,1836,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",Does Not Intend,0.385004872,993,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",Unsure About Use,0.101598402,993,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",Use Later,0.513396726,993,MZIR62FL.DTA,Mozambique,2011
All Never Users,Does Not Intend,0.161281862,5064,NPIR7HFL.DTA,Nepal,2016
All Never Users,Unsure About Use,0.047597833,5064,NPIR7HFL.DTA,Nepal,2016
All Never Users,Use Later,0.791120305,5064,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",Does Not Intend,0.642620321,748,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",Unsure About Use,0.039276204,748,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",Use Later,0.318103475,748,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.056698539,1229,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.027279529,1229,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",Use Later,0.916021932,1229,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",Does Not Intend,0.063258225,432,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",Unsure About Use,0.027126996,432,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",Use Later,0.909614779,432,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",Does Not Intend,0.088746659,2654,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",Unsure About Use,0.062396231,2654,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",Use Later,0.84885711,2654,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",Does Not Intend,0,1,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",Unsure About Use,1,1,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",Use Later,0,1,NPIR7HFL.DTA,Nepal,2016
All Never Users,Does Not Intend,0.134553279,5487,NPIR60FL.DTA,Nepal,2011
All Never Users,Unsure About Use,0.04411049,5487,NPIR60FL.DTA,Nepal,2011
All Never Users,Use Later,0.821336231,5487,NPIR60FL.DTA,Nepal,2011
"Infecund, Menopausal",Does Not Intend,0.632609095,847,NPIR60FL.DTA,Nepal,2011
"Infecund, Menopausal",Unsure About Use,0.057030965,847,NPIR60FL.DTA,Nepal,2011
"Infecund, Menopausal",Use Later,0.31035994,847,NPIR60FL.DTA,Nepal,2011
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.056859701,1536,NPIR60FL.DTA,Nepal,2011
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.024053944,1536,NPIR60FL.DTA,Nepal,2011
"Married, Does Not Want Child within 2 Years",Use Later,0.919086355,1536,NPIR60FL.DTA,Nepal,2011
"Married, Wants Child within 2 Years",Does Not Intend,0.033063184,330,NPIR60FL.DTA,Nepal,2011
"Married, Wants Child within 2 Years",Unsure About Use,0.020857168,330,NPIR60FL.DTA,Nepal,2011
"Married, Wants Child within 2 Years",Use Later,0.946079647,330,NPIR60FL.DTA,Nepal,2011
"Not Married, Not Sexually Active",Does Not Intend,0.039159644,2766,NPIR60FL.DTA,Nepal,2011
"Not Married, Not Sexually Active",Unsure About Use,0.056170787,2766,NPIR60FL.DTA,Nepal,2011
"Not Married, Not Sexually Active",Use Later,0.90466957,2766,NPIR60FL.DTA,Nepal,2011
"Not Married, Sexually Active",Does Not Intend,0.705215545,8,NPIR60FL.DTA,Nepal,2011
"Not Married, Sexually Active",Unsure About Use,0,8,NPIR60FL.DTA,Nepal,2011
"Not Married, Sexually Active",Use Later,0.294784455,8,NPIR60FL.DTA,Nepal,2011
All Never Users,Does Not Intend,0.494661611,7950,NIIR61FL.DTA,Niger,2012
All Never Users,Unsure About Use,0.117579392,7950,NIIR61FL.DTA,Niger,2012
All Never Users,Use Later,0.378569519,7950,NIIR61FL.DTA,Niger,2012
All Never Users,Missing,0.009189478,7950,NIIR61FL.DTA,Niger,2012
"Infecund, Menopausal",Does Not Intend,0.761308895,1344,NIIR61FL.DTA,Niger,2012
"Infecund, Menopausal",Unsure About Use,0.092365974,1344,NIIR61FL.DTA,Niger,2012
"Infecund, Menopausal",Use Later,0.132190122,1344,NIIR61FL.DTA,Niger,2012
"Infecund, Menopausal",Missing,0.014135009,1344,NIIR61FL.DTA,Niger,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.430450587,3518,NIIR61FL.DTA,Niger,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.098868944,3518,NIIR61FL.DTA,Niger,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.461712779,3518,NIIR61FL.DTA,Niger,2012
"Married, Does Not Want Child within 2 Years",Missing,0.00896769,3518,NIIR61FL.DTA,Niger,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.52008558,1729,NIIR61FL.DTA,Niger,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.133800519,1729,NIIR61FL.DTA,Niger,2012
"Married, Wants Child within 2 Years",Use Later,0.338587471,1729,NIIR61FL.DTA,Niger,2012
"Married, Wants Child within 2 Years",Missing,0.00752643,1729,NIIR61FL.DTA,Niger,2012
"Not Married, Not Sexually Active",Does Not Intend,0.324626695,1297,NIIR61FL.DTA,Niger,2012
"Not Married, Not Sexually Active",Unsure About Use,0.195402402,1297,NIIR61FL.DTA,Niger,2012
"Not Married, Not Sexually Active",Use Later,0.47501158,1297,NIIR61FL.DTA,Niger,2012
"Not Married, Not Sexually Active",Missing,0.004959323,1297,NIIR61FL.DTA,Niger,2012
"Not Married, Sexually Active",Does Not Intend,0.292634067,62,NIIR61FL.DTA,Niger,2012
"Not Married, Sexually Active",Unsure About Use,0.205535097,62,NIIR61FL.DTA,Niger,2012
"Not Married, Sexually Active",Use Later,0.501830836,62,NIIR61FL.DTA,Niger,2012
"Not Married, Sexually Active",Missing,0,62,NIIR61FL.DTA,Niger,2012
All Never Users,Does Not Intend,0.536190935,30781,NGIR7AFL.DTA,Nigeria,2018
All Never Users,Unsure About Use,0.101461629,30781,NGIR7AFL.DTA,Nigeria,2018
All Never Users,Use Later,0.362347436,30781,NGIR7AFL.DTA,Nigeria,2018
"Infecund, Menopausal",Does Not Intend,0.813908929,5952,NGIR7AFL.DTA,Nigeria,2018
"Infecund, Menopausal",Unsure About Use,0.065175942,5952,NGIR7AFL.DTA,Nigeria,2018
"Infecund, Menopausal",Use Later,0.120915129,5952,NGIR7AFL.DTA,Nigeria,2018
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.52049004,9179,NGIR7AFL.DTA,Nigeria,2018
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.075345127,9179,NGIR7AFL.DTA,Nigeria,2018
"Married, Does Not Want Child within 2 Years",Use Later,0.404164833,9179,NGIR7AFL.DTA,Nigeria,2018
"Married, Wants Child within 2 Years",Does Not Intend,0.635658182,6111,NGIR7AFL.DTA,Nigeria,2018
"Married, Wants Child within 2 Years",Unsure About Use,0.065047495,6111,NGIR7AFL.DTA,Nigeria,2018
"Married, Wants Child within 2 Years",Use Later,0.299294323,6111,NGIR7AFL.DTA,Nigeria,2018
"Not Married, Not Sexually Active",Does Not Intend,0.319236802,8608,NGIR7AFL.DTA,Nigeria,2018
"Not Married, Not Sexually Active",Unsure About Use,0.17643014,8608,NGIR7AFL.DTA,Nigeria,2018
"Not Married, Not Sexually Active",Use Later,0.504333058,8608,NGIR7AFL.DTA,Nigeria,2018
"Not Married, Sexually Active",Does Not Intend,0.301736534,931,NGIR7AFL.DTA,Nigeria,2018
"Not Married, Sexually Active",Unsure About Use,0.141949456,931,NGIR7AFL.DTA,Nigeria,2018
"Not Married, Sexually Active",Use Later,0.55631401,931,NGIR7AFL.DTA,Nigeria,2018
All Never Users,Does Not Intend,0.595382322,29482,NGIR6AFL.DTA,Nigeria,2013
All Never Users,Unsure About Use,0.143540538,29482,NGIR6AFL.DTA,Nigeria,2013
All Never Users,Use Later,0.231008435,29482,NGIR6AFL.DTA,Nigeria,2013
All Never Users,Missing,0.030068705,29482,NGIR6AFL.DTA,Nigeria,2013
"Infecund, Menopausal",Does Not Intend,0.806729237,5491,NGIR6AFL.DTA,Nigeria,2013
"Infecund, Menopausal",Unsure About Use,0.084298815,5491,NGIR6AFL.DTA,Nigeria,2013
"Infecund, Menopausal",Use Later,0.080248358,5491,NGIR6AFL.DTA,Nigeria,2013
"Infecund, Menopausal",Missing,0.028723591,5491,NGIR6AFL.DTA,Nigeria,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.603775326,10310,NGIR6AFL.DTA,Nigeria,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.121728831,10310,NGIR6AFL.DTA,Nigeria,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.243303538,10310,NGIR6AFL.DTA,Nigeria,2013
"Married, Does Not Want Child within 2 Years",Missing,0.031192305,10310,NGIR6AFL.DTA,Nigeria,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.69620484,5642,NGIR6AFL.DTA,Nigeria,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.107821692,5642,NGIR6AFL.DTA,Nigeria,2013
"Married, Wants Child within 2 Years",Use Later,0.166068542,5642,NGIR6AFL.DTA,Nigeria,2013
"Married, Wants Child within 2 Years",Missing,0.029904926,5642,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Not Sexually Active",Does Not Intend,0.348417223,7309,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Not Sexually Active",Unsure About Use,0.252805803,7309,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Not Sexually Active",Use Later,0.369793158,7309,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Not Sexually Active",Missing,0.028983816,7309,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Sexually Active",Does Not Intend,0.406015407,730,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Sexually Active",Unsure About Use,0.149316486,730,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Sexually Active",Use Later,0.432558356,730,NGIR6AFL.DTA,Nigeria,2013
"Not Married, Sexually Active",Missing,0.012109751,730,NGIR6AFL.DTA,Nigeria,2013
All Never Users,Does Not Intend,0.520535022,8435,PKIR71FL.DTA,Pakistan,2017
All Never Users,Unsure About Use,0.221396463,8435,PKIR71FL.DTA,Pakistan,2017
All Never Users,Use Later,0.258068515,8435,PKIR71FL.DTA,Pakistan,2017
"Infecund, Menopausal",Does Not Intend,0.741736052,2460,PKIR71FL.DTA,Pakistan,2017
"Infecund, Menopausal",Unsure About Use,0.153435498,2460,PKIR71FL.DTA,Pakistan,2017
"Infecund, Menopausal",Use Later,0.10482845,2460,PKIR71FL.DTA,Pakistan,2017
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.353465126,3462,PKIR71FL.DTA,Pakistan,2017
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.249432212,3462,PKIR71FL.DTA,Pakistan,2017
"Married, Does Not Want Child within 2 Years",Use Later,0.397102662,3462,PKIR71FL.DTA,Pakistan,2017
"Married, Wants Child within 2 Years",Does Not Intend,0.405248985,2054,PKIR71FL.DTA,Pakistan,2017
"Married, Wants Child within 2 Years",Unsure About Use,0.307645258,2054,PKIR71FL.DTA,Pakistan,2017
"Married, Wants Child within 2 Years",Use Later,0.287105756,2054,PKIR71FL.DTA,Pakistan,2017
"Not Married, Sexually Active",Does Not Intend,1,459,PKIR71FL.DTA,Pakistan,2017
"Not Married, Sexually Active",Unsure About Use,0,459,PKIR71FL.DTA,Pakistan,2017
"Not Married, Sexually Active",Use Later,0,459,PKIR71FL.DTA,Pakistan,2017
All Never Users,Does Not Intend,0.427739332,8270,PHIR61FL.DTA,Philippines,2013
All Never Users,Unsure About Use,0.136461887,8270,PHIR61FL.DTA,Philippines,2013
All Never Users,Use Later,0.434689437,8270,PHIR61FL.DTA,Philippines,2013
All Never Users,Missing,0.001109343,8270,PHIR61FL.DTA,Philippines,2013
"Infecund, Menopausal",Does Not Intend,0.873821163,1281,PHIR61FL.DTA,Philippines,2013
"Infecund, Menopausal",Unsure About Use,0.021066451,1281,PHIR61FL.DTA,Philippines,2013
"Infecund, Menopausal",Use Later,0.100048396,1281,PHIR61FL.DTA,Philippines,2013
"Infecund, Menopausal",Missing,0.00506399,1281,PHIR61FL.DTA,Philippines,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.387271057,1147,PHIR61FL.DTA,Philippines,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.0402471,1147,PHIR61FL.DTA,Philippines,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.572481842,1147,PHIR61FL.DTA,Philippines,2013
"Married, Does Not Want Child within 2 Years",Missing,0,1147,PHIR61FL.DTA,Philippines,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.616197991,325,PHIR61FL.DTA,Philippines,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.041932868,325,PHIR61FL.DTA,Philippines,2013
"Married, Wants Child within 2 Years",Use Later,0.341869141,325,PHIR61FL.DTA,Philippines,2013
"Married, Wants Child within 2 Years",Missing,0,325,PHIR61FL.DTA,Philippines,2013
"Not Married, Not Sexually Active",Does Not Intend,0.327122618,5378,PHIR61FL.DTA,Philippines,2013
"Not Married, Not Sexually Active",Unsure About Use,0.187149209,5378,PHIR61FL.DTA,Philippines,2013
"Not Married, Not Sexually Active",Use Later,0.485221064,5378,PHIR61FL.DTA,Philippines,2013
"Not Married, Not Sexually Active",Missing,0.000507109,5378,PHIR61FL.DTA,Philippines,2013
"Not Married, Sexually Active",Does Not Intend,0.267160964,139,PHIR61FL.DTA,Philippines,2013
"Not Married, Sexually Active",Unsure About Use,0.110524766,139,PHIR61FL.DTA,Philippines,2013
"Not Married, Sexually Active",Use Later,0.622314269,139,PHIR61FL.DTA,Philippines,2013
"Not Married, Sexually Active",Missing,0,139,PHIR61FL.DTA,Philippines,2013
All Never Users,Does Not Intend,0.288069034,6897,RWIR81FL.DTA,Rwanda,2019
All Never Users,Unsure About Use,0.010439795,6897,RWIR81FL.DTA,Rwanda,2019
All Never Users,Use Later,0.701491171,6897,RWIR81FL.DTA,Rwanda,2019
"Infecund, Menopausal",Does Not Intend,0.615153339,1023,RWIR81FL.DTA,Rwanda,2019
"Infecund, Menopausal",Unsure About Use,0.015123967,1023,RWIR81FL.DTA,Rwanda,2019
"Infecund, Menopausal",Use Later,0.369722694,1023,RWIR81FL.DTA,Rwanda,2019
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.256173488,583,RWIR81FL.DTA,Rwanda,2019
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.005610294,583,RWIR81FL.DTA,Rwanda,2019
"Married, Does Not Want Child within 2 Years",Use Later,0.738216218,583,RWIR81FL.DTA,Rwanda,2019
"Married, Wants Child within 2 Years",Does Not Intend,0.402623812,169,RWIR81FL.DTA,Rwanda,2019
"Married, Wants Child within 2 Years",Unsure About Use,0.016935913,169,RWIR81FL.DTA,Rwanda,2019
"Married, Wants Child within 2 Years",Use Later,0.580440275,169,RWIR81FL.DTA,Rwanda,2019
"Not Married, Not Sexually Active",Does Not Intend,0.222795699,4849,RWIR81FL.DTA,Rwanda,2019
"Not Married, Not Sexually Active",Unsure About Use,0.010425024,4849,RWIR81FL.DTA,Rwanda,2019
"Not Married, Not Sexually Active",Use Later,0.766779278,4849,RWIR81FL.DTA,Rwanda,2019
"Not Married, Sexually Active",Does Not Intend,0.201289542,273,RWIR81FL.DTA,Rwanda,2019
"Not Married, Sexually Active",Unsure About Use,0,273,RWIR81FL.DTA,Rwanda,2019
"Not Married, Sexually Active",Use Later,0.798710458,273,RWIR81FL.DTA,Rwanda,2019
All Never Users,Does Not Intend,0.287873225,7333,RWIR70FL.DTA,Rwanda,2014
All Never Users,Unsure About Use,0.00812862,7333,RWIR70FL.DTA,Rwanda,2014
All Never Users,Use Later,0.703998155,7333,RWIR70FL.DTA,Rwanda,2014
"Infecund, Menopausal",Does Not Intend,0.625777089,875,RWIR70FL.DTA,Rwanda,2014
"Infecund, Menopausal",Unsure About Use,0.009989049,875,RWIR70FL.DTA,Rwanda,2014
"Infecund, Menopausal",Use Later,0.364233861,875,RWIR70FL.DTA,Rwanda,2014
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.190401029,1041,RWIR70FL.DTA,Rwanda,2014
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.00932914,1041,RWIR70FL.DTA,Rwanda,2014
"Married, Does Not Want Child within 2 Years",Use Later,0.800269831,1041,RWIR70FL.DTA,Rwanda,2014
"Married, Wants Child within 2 Years",Does Not Intend,0.333341638,172,RWIR70FL.DTA,Rwanda,2014
"Married, Wants Child within 2 Years",Unsure About Use,0.003355785,172,RWIR70FL.DTA,Rwanda,2014
"Married, Wants Child within 2 Years",Use Later,0.663302578,172,RWIR70FL.DTA,Rwanda,2014
"Not Married, Not Sexually Active",Does Not Intend,0.251465763,4834,RWIR70FL.DTA,Rwanda,2014
"Not Married, Not Sexually Active",Unsure About Use,0.007432028,4834,RWIR70FL.DTA,Rwanda,2014
"Not Married, Not Sexually Active",Use Later,0.741102209,4834,RWIR70FL.DTA,Rwanda,2014
"Not Married, Sexually Active",Does Not Intend,0.210429377,411,RWIR70FL.DTA,Rwanda,2014
"Not Married, Sexually Active",Unsure About Use,0.010997689,411,RWIR70FL.DTA,Rwanda,2014
"Not Married, Sexually Active",Use Later,0.778572935,411,RWIR70FL.DTA,Rwanda,2014
All Never Users,Does Not Intend,0.21773099,8526,RWIR61FL.DTA,Rwanda,2010
All Never Users,Unsure About Use,0.028653938,8526,RWIR61FL.DTA,Rwanda,2010
All Never Users,Use Later,0.750907696,8526,RWIR61FL.DTA,Rwanda,2010
All Never Users,Missing,0.002707376,8526,RWIR61FL.DTA,Rwanda,2010
"Infecund, Menopausal",Does Not Intend,0.617891019,1706,RWIR61FL.DTA,Rwanda,2010
"Infecund, Menopausal",Unsure About Use,0.03862062,1706,RWIR61FL.DTA,Rwanda,2010
"Infecund, Menopausal",Use Later,0.33896946,1706,RWIR61FL.DTA,Rwanda,2010
"Infecund, Menopausal",Missing,0.004518901,1706,RWIR61FL.DTA,Rwanda,2010
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.149744851,1543,RWIR61FL.DTA,Rwanda,2010
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.013637851,1543,RWIR61FL.DTA,Rwanda,2010
"Married, Does Not Want Child within 2 Years",Use Later,0.833835425,1543,RWIR61FL.DTA,Rwanda,2010
"Married, Does Not Want Child within 2 Years",Missing,0.002781873,1543,RWIR61FL.DTA,Rwanda,2010
"Married, Wants Child within 2 Years",Does Not Intend,0.168194233,211,RWIR61FL.DTA,Rwanda,2010
"Married, Wants Child within 2 Years",Unsure About Use,0.035762831,211,RWIR61FL.DTA,Rwanda,2010
"Married, Wants Child within 2 Years",Use Later,0.796042936,211,RWIR61FL.DTA,Rwanda,2010
"Married, Wants Child within 2 Years",Missing,0,211,RWIR61FL.DTA,Rwanda,2010
"Not Married, Not Sexually Active",Does Not Intend,0.10446004,4962,RWIR61FL.DTA,Rwanda,2010
"Not Married, Not Sexually Active",Unsure About Use,0.029664265,4962,RWIR61FL.DTA,Rwanda,2010
"Not Married, Not Sexually Active",Use Later,0.863919079,4962,RWIR61FL.DTA,Rwanda,2010
"Not Married, Not Sexually Active",Missing,0.001956615,4962,RWIR61FL.DTA,Rwanda,2010
